player_qid,player_name,team_qid,team_name,start_date,start_year,era
Q96761170,"Evelyne Viens",Q48834322,"Paris FC",2020-01-01,2020,2018-2021
Q28056787,"Facundo Medina",Q191843,"R.C. Lens",2020-01-01,2020,2018-2021
Q98834630,"Fatuma Issa",Q111082740,"Simba Queens",2020-01-01,2020,2018-2021
Q5440960,"Federico Barba",Q652516,"Benevento Calcio",2020-01-01,2020,2018-2021
Q15991578,"Fernando Marçal",Q19500,"Wolverhampton Wanderers F.C.",2020-01-01,2020,2018-2021
Q313786,"Fran Mérida",Q8780,"RCD Espanyol de Barcelona",2020-01-01,2020,2018-2021
Q2126550,"Francisco Martos",Q2701803,"AE Prat",2020-01-01,2020,2018-2021
Q97738825,"Gabi Portilho",Q28681033,"Sport Club Corinthians Paulista",2020-01-01,2020,2018-2021
Q26267584,"Gao Chen",Q19856353,"Changchun Zhuoyue",2020-01-01,2020,2018-2021
Q98835805,"Georgia Timms",Q22097924,"Lewes F.C. Women",2020-01-01,2020,2018-2021
Q28973528,"Gianluca Mancini",Q2739,"AS Roma",2020-01-01,2020,2018-2021
Q4027443,"Godsway Donyoh",Q2129100,"Maccabi Haifa F.C.",2020-01-01,2020,2018-2021
Q105064594,"Grace Clinton",Q3061505,"Everton F.C. Women",2020-01-01,2020,2018-2021
Q80737230,"Grace Fisk",Q7985296,"West Ham United F.C. Women",2020-01-01,2020,2018-2021
Q97751863,"Guro Bergsvand",Q110129530,"SK Brann Kvinner",2020-01-01,2020,2018-2021
Q119454285,"Gwendal Degorce",Q704,"Olympique Lyonnais",2020-01-01,2020,2018-2021
Q53252754,"Halil Dervişoğlu",Q19571,"Brentford F.C.",2020-01-01,2020,2018-2021
Q110270648,"Hana Koníčková",Q2135880,"Red Ants Rychenberg Winterthur",2020-01-01,2020,2018-2021
Q19953739,"Hanna Pilipenka",Q106092281,Dynama-BDUFK,2020-01-01,2020,2018-2021
Q36490404,"Hayley Nolan",Q65070115,"London City Lionesses",2020-01-01,2020,2018-2021
Q16227231,"Hayley Raso",Q3061505,"Everton F.C. Women",2020-01-01,2020,2018-2021
Q27554712,"Hellen Mubanga",Q5010147,"Zaragoza Club de Fútbol Femenino",2020-01-01,2020,2018-2021
Q15876210,"Henk Veerman",Q200321,"SC Heerenveen",2020-01-01,2020,2018-2021
Q1618035,"Hikaru Naomoto",Q1041788,"Urawa Red Diamonds Ladies",2020-01-01,2020,2018-2021
Q124466251,"Husna Mtunda",Q111086061,"Yanga Princess",2020-01-01,2020,2018-2021
Q24452262,"Héctor Fernández Fernández-Nespral",Q20278773,"Unionistas de Salamanca CF",2020-01-01,2020,2018-2021
Q96383900,"Hélène Fercocq",Q503317,"Dijon FCO",2020-01-01,2020,2018-2021
Q1709911,"Ignacio Scocco",Q221882,"Newell's Old Boys",2020-01-01,2020,2018-2021
Q80933819,"Indiana Vassilev",Q18711,"Aston Villa F.C.",2020-01-01,2020,2018-2021
Q19968880,"Ingrid Moe Wold",Q3061505,"Everton F.C. Women",2020-01-01,2020,2018-2021
Q19968880,"Ingrid Moe Wold",Q16596739,"Madrid C.F.F.",2020-01-01,2020,2018-2021
Q11977266,"Ingrid Søndenå",Q1368012,"Stabæk Fotball Kvinner",2020-01-01,2020,2018-2021
Q87888578,"Irene Oguiza",Q780121,"Athletic Club Femenino",2020-01-01,2020,2018-2021
Q91156968,"Irina Tretyakova",Q16679351,"ZhFC Dnepr Mogilev",2020-01-01,2020,2018-2021
Q6085292,"Isobel Christiansen",Q3061505,"Everton F.C. Women",2020-01-01,2020,2018-2021
Q53723931,"Ivana Fuso",Q54818167,"Manchester United W.F.C.",2020-01-01,2020,2018-2021
Q102149101,"Izzy Cook",Q2552306,"Bristol City W.F.C.",2020-01-01,2020,2018-2021
Q86750410,"James Daly",Q48925,"Bristol Rovers F.C.",2020-01-01,2020,2018-2021
Q830680,"Jan Glinker",Q122235360,"SV 1908 Grün-Weiss Ahrensfelde",2020-01-01,2020,2018-2021
Q6152689,"Jane Ross",Q54818167,"Manchester United W.F.C.",2020-01-01,2020,2018-2021
Q111172062,"Janeth Shija",Q111082740,"Simba Queens",2020-01-01,2020,2018-2021
Q70780349,"Jarrad Branthwaite",Q5794,"Everton F.C.",2020-01-01,2020,2018-2021
Q26704890,"Jarrod Bowen",Q18747,"West Ham United F.C.",2020-01-01,2020,2018-2021
Q58049463,"Jasmin Sehan",Q2560150,"SV Werder Bremen",2020-01-01,2020,2018-2021
Q99480461,"Javi Cueto",Q271574,"Real Oviedo",2020-01-01,2020,2018-2021
Q81239380,"Javi Mier",Q271574,"Real Oviedo",2020-01-01,2020,2018-2021
Q19794108,"Jean-Kévin Augustin",Q192071,"FC Nantes",2020-01-01,2020,2018-2021
Q24007299,"Jens Petter Hauge",Q1543,"AC Milan",2020-01-01,2020,2018-2021
Q1688441,"Jesús María Herrero",Q7389527,"SD Tarazona",2020-01-01,2020,2018-2021
Q104835054,"Jimer Fory",Q7156,"Futbol Club Barcelona",2020-01-01,2020,2018-2021
Q99675666,"Jofre Carreras",Q8780,"RCD Espanyol de Barcelona",2020-01-01,2020,2018-2021
Q98929942,"Jon Morcillo",Q738846,"Basque Country regional football team",2020-01-01,2020,2018-2021
Q98929942,"Jon Morcillo",Q8687,"Athletic Club",2020-01-01,2020,2018-2021
Q96757612,"Jon Pacheco",Q10315,"Real Sociedad",2020-01-01,2020,2018-2021
Q105718727,"Jone Amezaga",Q55604358,"Athletic Club Femenino B",2020-01-01,2020,2018-2021
Q104604830,"Jordan Crawford",Q5522634,"Gardner–Webb Runnin' Bulldogs",2020-01-01,2020,2018-2021
Q114136986,"Jorge Herrando",Q10286,"Club Atlético Osasuna",2020-01-01,2020,2018-2021
Q86322500,"Jose Martinez Lopez",Q8682,"Real Madrid Club de Fútbol",2020-01-01,2020,2018-2021
Q16205692,"Josh Brownhill",Q19458,"Burnley F.C.",2020-01-01,2020,2018-2021
Q129077,"Joël Veltman",Q19453,"Brighton & Hove Albion F.C.",2020-01-01,2020,2018-2021
Q58215726,"Juan Brandáriz",Q10407,"Unión Deportiva Almería",2020-01-01,2020,2018-2021
Q106637226,"Julen Agirrezabala",Q794970,"Athletic Bilbao B",2020-01-01,2020,2018-2021
Q105721738,"Julia Schalin",Q56293527,Kiekko-Espoo,2020-01-01,2020,2018-2021
Q6358010,"Kamil Wilczek",Q188430,"F.C. Copenhagen",2020-01-01,2020,2018-2021
Q98067232,"Karen Páez",Q69414085,"Club Ñañas",2020-01-01,2020,2018-2021
Q30893352,"Kassandra Missipo",Q2043821,"RSC Anderlecht",2020-01-01,2020,2018-2021
Q85623765,"Kate Flood",Q48549144,"Fremantle Football Club (AFLW)",2020-01-01,2020,2018-2021
Q93874738,"Kelcie Hedge",Q1357111,"Seattle Reign FC",2020-01-01,2020,2018-2021
Q96585937,"Kessya Bussy",Q3423823,"Stade de Reims",2020-01-01,2020,2018-2021
Q65953178,"Kevin Agudelo",Q2052,"ACF Fiorentina",2020-01-01,2020,2018-2021
Q116292093,"Khadija Ben Haddou",Q298235,"AS Beauvais Oise",2020-01-01,2020,2018-2021
Q57242894,"Kirsty Hanson",Q54818167,"Manchester United W.F.C.",2020-01-01,2020,2018-2021
Q17106231,"Kirvil Odden Sundsfjord",Q65233400,"Lyn Fotball",2020-01-01,2020,2018-2021
Q22005877,"Kostas Tsimikas",Q1130849,"Liverpool F.C.",2020-01-01,2020,2018-2021
Q27562865,"Krishna Rani Sarkar",Q85745612,"Bashundhara Kings Women",2020-01-01,2020,2018-2021
Q7111536,"Kristina Erman",Q690088,"Arna-Bjørnar",2020-01-01,2020,2018-2021
Q117014213,"Lara López",Q85866612,"Rosario Central women",2020-01-01,2020,2018-2021
Q98089735,"Laurina Fazer",Q3365295,"Paris Saint-Germain Féminine",2020-01-01,2020,2018-2021
Q2299030,"Leandro Cabrera",Q8780,"RCD Espanyol de Barcelona",2020-01-01,2020,2018-2021
Q217104,"Lee Chung-yong",Q129673,"Ulsan HD FC",2020-01-01,2020,2018-2021
Q50233588,"Leonardo Balerdi",Q132885,"Olympique de Marseille",2020-01-01,2020,2018-2021
Q30899761,"Leonardo Campana",Q19500,"Wolverhampton Wanderers F.C.",2020-01-01,2020,2018-2021
Q107766903,"Levi Colwill",Q9616,"Chelsea F.C.",2020-01-01,2020,2018-2021
Q98092566,"Lieke Huijsmans",Q29509701,"SBV Excelsior Vrouwen",2020-01-01,2020,2018-2021
Q66841230,"Lilla Turányi",Q812128,"Bayer 04 Leverkusen Women",2020-01-01,2020,2018-2021
Q21070549,"Lin Liangming",Q1157920,"Dalian Professional F.C.",2020-01-01,2020,2018-2021
Q81660697,"Linda Nyman",Q3626866,"Inter Women",2020-01-01,2020,2018-2021
Q454702,"Lisa Dahlkvist",Q20792292,"Umeå IK",2020-01-01,2020,2018-2021
Q1125056,"Livio Nabab",Q3550575,"US Granville",2020-01-01,2020,2018-2021
Q64896366,"Lorenzo Colombo",Q1543,"AC Milan",2020-01-01,2020,2018-2021
Q104214604,"Loris Mouyokolo",Q48911,"F.C. Lorient",2020-01-01,2020,2018-2021
Q59849593,"Lotte Bovy",Q6063500,"Iona Gaels",2020-01-01,2020,2018-2021
Q59849593,"Lotte Bovy",Q18386883,"Charleston Golden Eagles",2020-01-01,2020,2018-2021
Q36103087,"Lotte Wubben-Moy",Q1775265,"Arsenal W.F.C.",2020-01-01,2020,2018-2021
Q16910143,"Luca Mazzitelli",Q2276413,"Virtus Entella",2020-01-01,2020,2018-2021
Q602311,"Lucas Mendes",Q284281,"Al-Wakrah Sports Club",2020-01-01,2020,2018-2021
Q15494540,"Lucas Torró",Q10286,"Club Atlético Osasuna",2020-01-01,2020,2018-2021
Q97758482,"Lucy Porter",Q22097924,"Lewes F.C. Women",2020-01-01,2020,2018-2021
Q4990582,"Lydia Williams",Q1775265,"Arsenal W.F.C.",2020-01-01,2020,2018-2021
Q3270024,"Léa Le Garrec",Q39075067,"FC Fleury 91",2020-01-01,2020,2018-2021
Q57192975,"Malin Gut",Q1775265,"Arsenal W.F.C.",2020-01-01,2020,2018-2021
Q6745353,"Mamadou Camara",Q3226092,"Le Puy Foot 43 Auvergne",2020-01-01,2020,2018-2021
Q26708753,"Marc Roca Junqué",Q15789,"FC Bayern Munich",2020-01-01,2020,2018-2021
Q691578,"Marcel Risse",Q695008,"FC Viktoria Köln",2020-01-01,2020,2018-2021
Q100243106,"Marcelo Flores",Q9617,"Arsenal F.C.",2020-01-01,2020,2018-2021
Q84314202,"Marcelo Pitaluga",Q1130849,"Liverpool F.C.",2020-01-01,2020,2018-2021
Q20994301,"Marcelo Saracchi",Q495299,"Galatasaray S.K.",2020-01-01,2020,2018-2021
Q29540517,"Margaret Purce",Q1447181,"Gotham FC",2020-01-01,2020,2018-2021
Q61080711,"Maria Manda",Q85745612,"Bashundhara Kings Women",2020-01-01,2020,2018-2021
Q97747751,"Maria Plattner",Q162450,"1. FFC Turbine Potsdam",2020-01-01,2020,2018-2021
Q19977301,"Maria Thorisdottir",Q54818167,"Manchester United W.F.C.",2020-01-01,2020,2018-2021
Q29035204,"Marie Levasseur",Q3076576,"FC Metz",2020-01-01,2020,2018-2021
Q14625183,"Mario Pašalić",Q1886,"Atalanta BC",2020-01-01,2020,2018-2021
Q6767750,"Mark Gillespie",Q18716,"Newcastle United F.C.",2020-01-01,2020,2018-2021
Q21872780,"Marta Unzué",Q8687,"Athletic Club",2020-01-01,2020,2018-2021
Q60360,"Martin Harnik",Q2458681,"TuS Dassendorf",2020-01-01,2020,2018-2021
Q98830388,"María Cienfuegos Baragaño",Q106651021,"Villarreal CF",2020-01-01,2020,2018-2021
Q55846245,"María Isabel Rodríguez",Q96791589,"Real Madrid Femenino",2020-01-01,2020,2018-2021
Q27451636,"Masura Parvin",Q85745612,"Bashundhara Kings Women",2020-01-01,2020,2018-2021
Q310657,"Matías Fernandez",Q207373,"Club Social y Deportivo Colo Colo",2020-01-01,2020,2018-2021
Q3303586,"Mbwana Samatta",Q18711,"Aston Villa F.C.",2020-01-01,2020,2018-2021
Q98068062,"Megan Mackey",Q22097924,"Lewes F.C. Women",2020-01-01,2020,2018-2021
Q16226599,"Meikayla Moore",Q588085,"Liverpool F.C. Women",2020-01-01,2020,2018-2021
Q115669396,"Mia Christine Enerly",Q216131,"Fredrikstad FK",2020-01-01,2020,2018-2021
Q651804,"Miguel Linares",Q3571464,"SD Ejea",2020-01-01,2020,2018-2021
Q105489997,"Mishrat Jahan Moushumi",Q85745612,"Bashundhara Kings Women",2020-01-01,2020,2018-2021
Q18719399,"Mohamed Farès",Q2609,"SS Lazio",2020-01-01,2020,2018-2021
Q64015955,"Monika Chakma",Q85745612,"Bashundhara Kings Women",2020-01-01,2020,2018-2021
Q15900645,"Moses Simon",Q192071,"FC Nantes",2020-01-01,2020,2018-2021
Q6886437,"Munas Dabbur",Q15849946,"TSG 1899 Hoffenheim",2020-01-01,2020,2018-2021
Q50385386,"Murilo Costa",Q8835,"RCD Mallorca",2020-01-01,2020,2018-2021
Q101417364,"Naomi Layzell",Q2552306,"Bristol City W.F.C.",2020-01-01,2020,2018-2021
Q87827946,"Naroa Uriarte",Q8687,"Athletic Club",2020-01-01,2020,2018-2021
Q1755683,"Nathan Aké",Q50602,"Manchester City F.C.",2020-01-01,2020,2018-2021
Q29860179,"Niamh Charles",Q2422811,"Chelsea F.C. Women",2020-01-01,2020,2018-2021
Q27450703,"Nicoline Sørensen",Q3061505,"Everton F.C. Women",2020-01-01,2020,2018-2021
Q182063,"Nicolás Otamendi",Q131499,"S.L. Benfica",2020-01-01,2020,2018-2021
Q20090225,"Nicolò Barella",Q631,"Inter Milan",2020-01-01,2020,2018-2021
Q14405147,"Noelle Maritz",Q1775265,"Arsenal W.F.C.",2020-01-01,2020,2018-2021
Q13733010,"Nora Heroum",Q4967588,"Brighton & Hove Albion W.F.C.",2020-01-01,2020,2018-2021
Q98834622,"Ona Baradad",Q28452980,"FC Barcelona B",2020-01-01,2020,2018-2021
Q27739,"Oumar Sissoko",Q1515369,"Besançon R.C.",2020-01-01,2020,2018-2021
Q16910257,"Patrik Schick",Q104761,"Bayer 04 Leverkusen",2020-01-01,2020,2018-2021
Q108691113,"Patrizio Masini",Q2074,"Genoa CFC",2020-01-01,2020,2018-2021
Q455979,"Paul Green",Q894605,"Boston United F.C.",2020-01-01,2020,2018-2021
Q66606355,Pedri,Q7156,"Futbol Club Barcelona",2020-01-01,2020,2018-2021
Q20988104,"Pedro Chirivella",Q192071,"FC Nantes",2020-01-01,2020,2018-2021
Q7169410,"Pernille Harder",Q2422811,"Chelsea F.C. Women",2020-01-01,2020,2018-2021
Q42607398,"Pia Rijsdijk",Q4400851,"S.S.D. Napoli Femminile",2020-01-01,2020,2018-2021
Q98815671,"Pierre Kalulu",Q1543,"AC Milan",2020-01-01,2020,2018-2021
Q57017910,"Poppy Pattinson",Q3061505,"Everton F.C. Women",2020-01-01,2020,2018-2021
Q521772,"Racheal Nachula",Q5010147,"Zaragoza Club de Fútbol Femenino",2020-01-01,2020,2018-2021
Q22082530,"Rafa Mújica El Topas",Q1094113,"Villarreal CF B",2020-01-01,2020,2018-2021
Q9065954,"Rafik Bouderbal",Q940001,"FC Sète",2020-01-01,2020,2018-2021
Q42045137,"Raúl Asencio Moraes",Q1136016,"Cosenza Calcio",2020-01-01,2020,2018-2021
Q84319021,"Rebecca May",Q54818167,"Manchester United W.F.C.",2020-01-01,2020,2018-2021
Q6108046,"Ricardo Buitrago",Q1871928,"Club Deportivo Plaza Amador",2020-01-01,2020,2018-2021
Q518592,"Richard Sukuta-Pasu",Q16261725,"Seoul E-Land FC",2020-01-01,2020,2018-2021
Q55363875,"Roger Ibañez da Silva",Q2609,"SS Lazio",2020-01-01,2020,2018-2021
Q83880803,"Roseline Éloissaint",Q192071,"FC Nantes",2020-01-01,2020,2018-2021
Q127480,"Rubén Pardo",Q856119,"CD Leganés",2020-01-01,2020,2018-2021
Q98536865,"Ruvimbo Mucherera",Q280811,"Gintra Universitetas",2020-01-01,2020,2018-2021
Q113173947,"Ryan Flamingo",Q8603,"US Sassuolo Calcio",2020-01-01,2020,2018-2021
Q15081966,"Rémi Walter",Q303121,"Yeni Malatyaspor",2020-01-01,2020,2018-2021
Q21621168,"Rúben Dias",Q50602,"Manchester City F.C.",2020-01-01,2020,2018-2021
Q19849703,"Sabina Khatun",Q85745612,"Bashundhara Kings Women",2020-01-01,2020,2018-2021
Q98090202,"Safia Middleton-Patel",Q54818167,"Manchester United W.F.C.",2020-01-01,2020,2018-2021
Q919634,"Sam Kerr",Q2422811,"Chelsea F.C. Women",2020-01-01,2020,2018-2021
Q23884184,"Samba Camara",Q372599,Sivasspor,2020-01-01,2020,2018-2021
Q2521780,"Samuel Di Carmine",Q6690,"F.C. Crotone",2020-01-01,2020,2018-2021
Q500782,"Samuele Longo",Q501245,"Venezia F.C.",2020-01-01,2020,2018-2021
Q65555088,"Sandy MacIver",Q3061505,"Everton F.C. Women",2020-01-01,2020,2018-2021
Q27555054,"Sanjida Akhter",Q85745612,"Bashundhara Kings Women",2020-01-01,2020,2018-2021
Q17380281,"Sanni Franssi",Q5549552,"Real Sociedad",2020-01-01,2020,2018-2021
Q23927885,"Santiago Ascacíbar",Q102720,"Hertha BSC",2020-01-01,2020,2018-2021
Q15082662,"Saïd Benrahma",Q18747,"West Ham United F.C.",2020-01-01,2020,2018-2021
Q17501941,"Sebastián Coris",Q994224,"Extremadura UD",2020-01-01,2020,2018-2021
Q28699329,"Seo Young-jae",Q484584,"Daejeon Hana Citizen FC",2020-01-01,2020,2018-2021
Q27103071,"Shamsunnahar Sr.",Q85745612,"Bashundhara Kings Women",2020-01-01,2020,2018-2021
Q98088703,"Shannon O'Brien",Q6519167,"Leicester City W.F.C.",2020-01-01,2020,2018-2021
Q27098492,"Sheuli Azim",Q85745612,"Bashundhara Kings Women",2020-01-01,2020,2018-2021
Q97742886,"Sophia Hürlimann",Q201969,"FC Winterthur",2020-01-01,2020,2018-2021
Q29074804,"Sophia Wilson",Q1446672,"Portland Thorns FC",2020-01-01,2020,2018-2021
Q97750184,"Sophia Winkler",Q121968,"SGS Essen",2020-01-01,2020,2018-2021
Q38026939,"Sophie Istillart",Q8687,"Athletic Club",2020-01-01,2020,2018-2021
Q7608246,"Stephanie Catley",Q1775265,"Arsenal W.F.C.",2020-01-01,2020,2018-2021
Q969529,"Sébastien Corchia",Q192071,"FC Nantes",2020-01-01,2020,2018-2021
Q20091042,"Tang Jiali",Q24831866,"Shanghai Shengli",2020-01-01,2020,2018-2021
Q134445549,"Tara Elimbi Gilbert",Q3365295,"Paris Saint-Germain Féminine",2020-01-01,2020,2018-2021
Q2395528,"Tatiana Ariza",Q391984,Millonarios,2020-01-01,2020,2018-2021
Q97673516,"Tatiana Saunders",Q22097924,"Lewes F.C. Women",2020-01-01,2020,2018-2021
Q42580600,"Taylor Hinds",Q588085,"Liverpool F.C. Women",2020-01-01,2020,2018-2021
Q65275611,"Teresa Abelleira",Q96791589,"Real Madrid Femenino",2020-01-01,2020,2018-2021
Q7705630,"Tessa Wullaert",Q2043821,"RSC Anderlecht",2020-01-01,2020,2018-2021
Q1031999,"Thiago Ribeiro",Q10292312,"Grêmio Novorizontino",2020-01-01,2020,2018-2021
Q3990426,"Thierry Moutinho",Q10499,"Córdoba CF",2020-01-01,2020,2018-2021
Q51383424,"Tohura Khatun",Q85745612,"Bashundhara Kings Women",2020-01-01,2020,2018-2021
Q986600,"Tommaso Arrigoni",Q1120838,"Como 1907",2020-01-01,2020,2018-2021
Q20860081,"Tomáš Souček",Q18747,"West Ham United F.C.",2020-01-01,2020,2018-2021
Q37506695,"Unai Núñez",Q738846,"Basque Country regional football team",2020-01-01,2020,2018-2021
Q85290934,"Unai Vencedor",Q8687,"Athletic Club",2020-01-01,2020,2018-2021
Q68638729,"Valentina Nizhegorodova",Q16679351,"ZhFC Dnepr Mogilev",2020-01-01,2020,2018-2021
Q21032113,"Valérie Gauvin",Q3061505,"Everton F.C. Women",2020-01-01,2020,2018-2021
Q77418799,"Vicki Becho",Q1276685,"OL Lyonnes",2020-01-01,2020,2018-2021
Q98087510,"Viktoria Valyuk",Q106092281,Dynama-BDUFK,2020-01-01,2020,2018-2021
Q66836766,"Vita Nikolaenko",Q106092281,Dynama-BDUFK,2020-01-01,2020,2018-2021
Q113976796,"Víctor Barberà",Q7156,"Futbol Club Barcelona",2020-01-01,2020,2018-2021
Q23559699,"Waldemar Anton",Q4512,"VfB Stuttgart",2020-01-01,2020,2018-2021
Q20015007,"Wuilker Faríñez",Q191843,"R.C. Lens",2020-01-01,2020,2018-2021
Q124535733,"Xiluva Tshabalala",Q60162153,"Ma Indies FC",2020-01-01,2020,2018-2021
Q541152,"Yacine Qasmi",Q10300,"Rayo Vallecano",2020-01-01,2020,2018-2021
Q100750269,"Yann Godart",Q925973,"RFC Seraing",2020-01-01,2020,2018-2021
Q73542264,"Yenifer Giménez",Q106651021,"Villarreal CF",2020-01-01,2020,2018-2021
Q20492429,"Yeray Álvarez",Q738846,"Basque Country regional football team",2020-01-01,2020,2018-2021
Q73686068,"Yerliane Moreno",Q64841123,"UD Costa Adeje Tenerife",2020-01-01,2020,2018-2021
Q3572352,"Yoann Court",Q193377,"Stade Malherbe Caen",2020-01-01,2020,2018-2021
Q97750611,"Yurina Imai",Q6108065,"JEF United Chiba Ladies",2020-01-01,2020,2018-2021
Q27554137,"Zenatha Coleman",Q5647276,"Sevilla FC",2020-01-01,2020,2018-2021
Q108574242,"Zineb Redouani",Q109016511,"AS FAR women",2020-01-01,2020,2018-2021
Q376183,"luciano vietto",Q257984,"Gimnàstic de Tarragona",2020-01-01,2020,2018-2021
Q25411127,"Álvaro Traver",Q12158,"Club Deportivo Numancia de Soria",2020-01-01,2020,2018-2021
Q21072120,"Édgar Joel Bárcenas",Q11945,"Girona FC",2020-01-01,2020,2018-2021
Q21621656,"İpek Kaya",Q95919712,"Stade brestois 29",2020-01-01,2020,2018-2021
Q1684141,"Steven Lewerenz",Q695008,"FC Viktoria Köln",2020-01-08,2020,2018-2021
Q583274,"Diego Demme",Q2641,"SSC Napoli",2020-01-11,2020,2018-2021
Q7599020,"Stanislav Lobotka",Q2641,"SSC Napoli",2020-01-15,2020,2018-2021
Q363303,"Anthony Vanden Borre",Q187528,"R.S.C. Anderlecht",2020-01-17,2020,2018-2021
Q66924433,"Maximilian Franzke",Q6463,"FC St. Pauli",2020-01-21,2020,2018-2021
Q20981290,"Tino Kadewere",Q704,"Olympique Lyonnais",2020-01-22,2020,2018-2021
Q2699470,"Benjamin Moukandjo",Q212269,"Valenciennes F.C.",2020-01-23,2020,2018-2021
Q28655133,"Bassem Srarfi",Q376635,"S.V. Zulte Waregem",2020-01-25,2020,2018-2021
Q61439485,"Dan Ndoye",Q185163,"OGC Nice",2020-01-27,2020,2018-2021
Q56433997,"Edmond Tapsoba",Q104761,"Bayer 04 Leverkusen",2020-01-30,2020,2018-2021
Q42336731,"Szymon Żurkowski",Q6703,"Empoli FC",2020-01-30,2020,2018-2021
Q91823249,"Alexis Trouillet",Q185163,"OGC Nice",2020-01-31,2020,2018-2021
Q84411279,"Matteo Lovato",Q8639,"Hellas Verona FC",2020-01-31,2020,2018-2021
Q62274353,"Ebrima Colley",Q1886,"Atalanta BC",2020-02-01,2020,2018-2021
Q55767073,"Jamie Altelaar",Q797165,"BV Cloppenburg",2020-02-01,2020,2018-2021
Q7821342,"Toni Silva",Q1042829,"FC Taraz",2020-02-01,2020,2018-2021
Q2440999,"Martin Braithwaite",Q7156,"Futbol Club Barcelona",2020-02-20,2020,2018-2021
Q95694264,"Chang Su-hsin",Q3350029,"Okayama Yunogo Belle",2020-02-21,2020,2018-2021
Q95692968,"Su Yu-hsuan",Q3350029,"Okayama Yunogo Belle",2020-02-21,2020,2018-2021
Q27777561,"Natsuki Kishikawa",Q6108065,"JEF United Chiba Ladies",2020-03-25,2020,2018-2021
Q15820881,"Jean-Charles Castelletto",Q192071,"FC Nantes",2020-05-26,2020,2018-2021
Q105722905,"Abdoulaye Sylla",Q192071,"FC Nantes",2020-05-28,2020,2018-2021
Q57017963,"Brianna Visalli",Q15303416,"Houston Dash",2020-06-01,2020,2018-2021
Q98835805,"Georgia Timms",Q48817335,"Heart of Midlothian W.F.C.",2020-06-13,2020,2018-2021
Q28968099,"Thibault Campanini",Q1051013,"Paris FC",2020-06-13,2020,2018-2021
Q55955941,"Abdelhak Belahmeur",Q1753870,"S.R. Colmar",2020-07-01,2020,2018-2021
Q49166190,"Alexis Saelemaekers",Q1543,"AC Milan",2020-07-01,2020,2018-2021
Q56285209,"Alli Palisch",Q65070115,"London City Lionesses",2020-07-01,2020,2018-2021
Q17493393,"Andreas Geipl",Q162251,"1. FC Heidenheim 1846",2020-07-01,2020,2018-2021
Q74050136,"Brandon Soppy",Q19509,"Stade Rennais F.C.",2020-07-01,2020,2018-2021
Q56738856,"David Kopacz",Q535785,"Würzburger Kickers",2020-07-01,2020,2018-2021
Q56275520,"Dimitri Lavalée",Q105254,"1. FSV Mainz 05",2020-07-01,2020,2018-2021
Q27694,"Emre Can",Q41420,"Borussia Dortmund",2020-07-01,2020,2018-2021
Q52357690,"Felix Agu",Q51976,"SV Werder Bremen",2020-07-01,2020,2018-2021
Q100524709,"Felix Irorere",Q38245,"Eintracht Frankfurt",2020-07-01,2020,2018-2021
Q65948503,"Flavius Daniliuc",Q185163,"OGC Nice",2020-07-01,2020,2018-2021
Q97343093,"Fynn Otto",Q38245,"Eintracht Frankfurt",2020-07-01,2020,2018-2021
Q121092989,"Féérine Belhadj",Q1276685,"OL Lyonnes",2020-07-01,2020,2018-2021
Q66432193,"Guillaume Dietsch",Q925973,"RFC Seraing",2020-07-01,2020,2018-2021
Q219360,"Guillaume Gillet",Q19585,"Royal Charleroi S.C.",2020-07-01,2020,2018-2021
Q6097699,"Ivan Vargić",Q44305,"FC Koper",2020-07-01,2020,2018-2021
Q97343114,"Jabez Makanda",Q38245,"Eintracht Frankfurt",2020-07-01,2020,2018-2021
Q98168915,"Jan Olschowsky",Q101959,"Borussia Mönchengladbach",2020-07-01,2020,2018-2021
Q27679754,"Jang Sel-gi",Q5962677,"Incheon Hyundai Steel Red Angels WFC",2020-07-01,2020,2018-2021
Q55767280,"Jasmijn Duppen",Q276848,"SC Heerenveen Vrouwen",2020-07-01,2020,2018-2021
Q356797,"Joel Campbell",Q845043,"Frosinone Calcio",2020-07-01,2020,2018-2021
Q10469718,"Jon McLaughlin",Q19597,"Rangers F.C.",2020-07-01,2020,2018-2021
Q66763406,"Justine Brandau",Q412433,"AFC Ajax Vrouwen",2020-07-01,2020,2018-2021
Q19609554,"Katherine Alvarado",Q868582,"Deportivo Saprissa",2020-07-01,2020,2018-2021
Q26704516,"Kevin N'Doram",Q221525,"FC Metz",2020-07-01,2020,2018-2021
Q61020870,"Lennart Grill",Q104761,"Bayer 04 Leverkusen",2020-07-01,2020,2018-2021
Q98248309,"Lukas Fahrnberger",Q38245,"Eintracht Frankfurt",2020-07-01,2020,2018-2021
Q22004442,"Marvin Gakpa",Q1051013,"Paris FC",2020-07-01,2020,2018-2021
Q95191648,"Nathangelo Markelo",Q19603,"FC Twente",2020-07-01,2020,2018-2021
Q7110500,"Oumare Tounkara",Q919762,"Sporting Club Lyon",2020-07-01,2020,2018-2021
Q266796,"Per Ciljan Skjelbred",Q186785,"Rosenborg BK",2020-07-01,2020,2018-2021
Q56249813,"Peter Ouaneh",Q3550532,"US Concarneau",2020-07-01,2020,2018-2021
Q17517149,"Pierre Lavenant",Q18001655,"Francs Borains",2020-07-01,2020,2018-2021
Q7282431,"Rafał Gikiewicz",Q15755,"FC Augsburg",2020-07-01,2020,2018-2021
